vehicle_id,shape_collider,length,width
38535,delivery,6.5,2.16
38536,delivery,6.5,2.16
38539,passenger,5,1.8
38540,delivery,6.5,2.16
38541,passenger,5,1.8
38542,motorcycle,2.2,0.9
38543,passenger,5,1.8
38544,moped,2.1,0.8
38545,motorcycle,2.2,0.9
38546,moped,2.1,0.8
38547,delivery,6.5,2.16
38548,motorcycle,2.2,0.9
38549,moped,2.1,0.8
38550,delivery,6.5,2.16
38551,moped,2.1,0.8
38552,motorcycle,2.2,0.9
38553,motorcycle,2.2,0.9
38554,passenger,5,1.8
38555,motorcycle,2.2,0.9
38556,passenger,5,1.8
38557,passenger,5,1.8
38559,motorcycle,2.2,0.9
38560,moped,2.1,0.8
38561,delivery,6.5,2.16
38562,motorcycle,2.2,0.9
38563,delivery,6.5,2.16
38564,moped,2.1,0.8
38566,delivery,6.5,2.16
38567,motorcycle,2.2,0.9
38568,passenger,5,1.8
38569,delivery,6.5,2.16
38570,delivery,6.5,2.16
38571,delivery,6.5,2.16
38572,passenger,5,1.8
38573,motorcycle,2.2,0.9
38575,moped,2.1,0.8
38576,passenger,5,1.8
38578,delivery,6.5,2.16
38579,motorcycle,2.2,0.9
38580,passenger,5,1.8
38581,motorcycle,2.2,0.9
38582,delivery,6.5,2.16
38583,delivery,6.5,2.16
38584,motorcycle,2.2,0.9
38585,delivery,6.5,2.16
38586,delivery,6.5,2.16
38587,delivery,6.5,2.16
38588,passenger,5,1.8
38589,moped,2.1,0.8
38590,bus,12,2.5
38591,passenger,5,1.8
38593,bus,12,2.5
38594,passenger,5,1.8
38595,passenger,5,1.8
38596,motorcycle,2.2,0.9
38597,delivery,6.5,2.16
38598,delivery,6.5,2.16
38599,bus,12,2.5
38600,passenger,5,1.8
38601,passenger,5,1.8
38603,motorcycle,2.2,0.9
38604,delivery,6.5,2.16
38605,passenger,5,1.8
38607,delivery,6.5,2.16
38608,passenger,5,1.8
38609,motorcycle,2.2,0.9
38610,delivery,6.5,2.16
38611,passenger,5,1.8
38612,delivery,6.5,2.16
38613,delivery,6.5,2.16
38614,delivery,6.5,2.16
38615,delivery,6.5,2.16
38616,motorcycle,2.2,0.9
38617,passenger,5,1.8
38618,passenger,5,1.8
38619,delivery,6.5,2.16
38621,delivery,6.5,2.16
38622,delivery,6.5,2.16
38623,moped,2.1,0.8
38624,motorcycle,2.2,0.9
38625,passenger,5,1.8
38626,motorcycle,2.2,0.9
38627,delivery,6.5,2.16
38628,motorcycle,2.2,0.9
38629,passenger,5,1.8
38631,delivery,6.5,2.16
38632,delivery,6.5,2.16
38633,moped,2.1,0.8
38634,passenger,5,1.8
38635,passenger,5,1.8
38636,moped,2.1,0.8
38637,moped,2.1,0.8
38638,delivery,6.5,2.16
38639,delivery,6.5,2.16
38640,delivery,6.5,2.16
38641,passenger,5,1.8
38642,passenger,5,1.8
38643,delivery,6.5,2.16
38644,delivery,6.5,2.16
38645,motorcycle,2.2,0.9
38646,passenger,5,1.8
38647,passenger,5,1.8
38648,delivery,6.5,2.16
38649,delivery,6.5,2.16
38650,bus,12,2.5
38651,passenger,5,1.8
38653,motorcycle,2.2,0.9
38654,passenger,5,1.8
38655,motorcycle,2.2,0.9
38656,delivery,6.5,2.16
38657,delivery,6.5,2.16
38658,moped,2.1,0.8
38659,passenger,5,1.8
38660,passenger,5,1.8
38661,motorcycle,2.2,0.9
38662,delivery,6.5,2.16
38663,delivery,6.5,2.16
38664,passenger,5,1.8
38665,moped,2.1,0.8
38666,delivery,6.5,2.16
38667,delivery,6.5,2.16
38668,passenger,5,1.8
38670,delivery,6.5,2.16
38671,passenger,5,1.8
38672,bus,12,2.5
38673,passenger,5,1.8
38674,delivery,6.5,2.16
38675,passenger,5,1.8
38676,delivery,6.5,2.16
38677,delivery,6.5,2.16
38678,passenger,5,1.8
38679,bus,12,2.5
38682,delivery,6.5,2.16
38683,passenger,5,1.8
38684,delivery,6.5,2.16
38685,passenger,5,1.8
38686,delivery,6.5,2.16
38687,passenger,5,1.8
38688,delivery,6.5,2.16
38689,delivery,6.5,2.16
38690,motorcycle,2.2,0.9
38691,moped,2.1,0.8
38692,delivery,6.5,2.16
38693,moped,2.1,0.8
38694,delivery,6.5,2.16
38696,passenger,5,1.8
38698,motorcycle,2.2,0.9
38699,passenger,5,1.8
38700,passenger,5,1.8
38702,passenger,5,1.8
38704,passenger,5,1.8
38705,passenger,5,1.8
38706,passenger,5,1.8
38707,passenger,5,1.8
38708,delivery,6.5,2.16
38709,delivery,6.5,2.16
38710,passenger,5,1.8
38711,delivery,6.5,2.16
38712,bus,12,2.5
38713,passenger,5,1.8
38714,passenger,5,1.8
38715,bus,12,2.5
38716,passenger,5,1.8
38718,delivery,6.5,2.16
38719,passenger,5,1.8
38721,delivery,6.5,2.16
38722,passenger,5,1.8
38723,bus,12,2.5
38725,passenger,5,1.8
38726,delivery,6.5,2.16
38727,passenger,5,1.8
38728,moped,2.1,0.8
38729,delivery,6.5,2.16
38730,motorcycle,2.2,0.9
38731,delivery,6.5,2.16
38732,delivery,6.5,2.16
38733,delivery,6.5,2.16
38734,delivery,6.5,2.16
38735,bus,12,2.5
38736,bus,12,2.5
38737,delivery,6.5,2.16
38738,delivery,6.5,2.16
38740,moped,2.1,0.8
38741,passenger,5,1.8
38743,motorcycle,2.2,0.9
38744,motorcycle,2.2,0.9
38745,passenger,5,1.8
38746,passenger,5,1.8
38747,passenger,5,1.8
38748,delivery,6.5,2.16
38749,passenger,5,1.8
38750,delivery,6.5,2.16
38751,delivery,6.5,2.16
38752,delivery,6.5,2.16
38753,passenger,5,1.8
38754,passenger,5,1.8
38755,moped,2.1,0.8
38756,delivery,6.5,2.16
38757,motorcycle,2.2,0.9
38758,passenger,5,1.8
38759,motorcycle,2.2,0.9
38760,delivery,6.5,2.16
38761,motorcycle,2.2,0.9
38762,bus,12,2.5
38763,motorcycle,2.2,0.9
38764,delivery,6.5,2.16
38765,delivery,6.5,2.16
38766,moped,2.1,0.8
38767,delivery,6.5,2.16
38768,delivery,6.5,2.16
38770,bus,12,2.5
38771,delivery,6.5,2.16
38772,moped,2.1,0.8
38773,passenger,5,1.8
38774,motorcycle,2.2,0.9
38775,delivery,6.5,2.16
38776,passenger,5,1.8
38777,passenger,5,1.8
38778,passenger,5,1.8
38779,delivery,6.5,2.16
38780,delivery,6.5,2.16
38781,passenger,5,1.8
38782,delivery,6.5,2.16
38783,motorcycle,2.2,0.9
38784,passenger,5,1.8
38785,delivery,6.5,2.16
38786,delivery,6.5,2.16
38787,passenger,5,1.8
38788,motorcycle,2.2,0.9
38789,passenger,5,1.8
38790,passenger,5,1.8
38791,motorcycle,2.2,0.9
38792,moped,2.1,0.8
38793,delivery,6.5,2.16
38794,delivery,6.5,2.16
38795,bus,12,2.5
38796,delivery,6.5,2.16
38797,delivery,6.5,2.16
38799,passenger,5,1.8
38800,moped,2.1,0.8
38801,delivery,6.5,2.16
38802,delivery,6.5,2.16
38803,delivery,6.5,2.16
38804,delivery,6.5,2.16
38805,passenger,5,1.8
38806,passenger,5,1.8
38807,passenger,5,1.8
38808,moped,2.1,0.8
38809,passenger,5,1.8
38810,passenger,5,1.8
38811,motorcycle,2.2,0.9
38812,passenger,5,1.8
38813,delivery,6.5,2.16
38814,passenger,5,1.8
38815,moped,2.1,0.8
38816,delivery,6.5,2.16
38817,delivery,6.5,2.16
38819,moped,2.1,0.8
38821,passenger,5,1.8
38822,delivery,6.5,2.16
38823,delivery,6.5,2.16
38824,moped,2.1,0.8
38826,passenger,5,1.8
38827,passenger,5,1.8
38828,motorcycle,2.2,0.9
38829,delivery,6.5,2.16
38831,passenger,5,1.8
38832,delivery,6.5,2.16
38833,passenger,5,1.8
38834,motorcycle,2.2,0.9
38835,passenger,5,1.8
38836,motorcycle,2.2,0.9
38838,delivery,6.5,2.16
38839,delivery,6.5,2.16
38840,delivery,6.5,2.16
38841,passenger,5,1.8
38842,motorcycle,2.2,0.9
38843,delivery,6.5,2.16
38845,motorcycle,2.2,0.9
38846,delivery,6.5,2.16
38847,passenger,5,1.8
38848,delivery,6.5,2.16
38849,delivery,6.5,2.16
38850,passenger,5,1.8
38851,motorcycle,2.2,0.9
38852,motorcycle,2.2,0.9
38853,moped,2.1,0.8
38854,delivery,6.5,2.16
38855,motorcycle,2.2,0.9
38856,bus,12,2.5
38857,delivery,6.5,2.16
38859,passenger,5,1.8
38860,passenger,5,1.8
38861,passenger,5,1.8
38862,passenger,5,1.8
38863,passenger,5,1.8
38864,delivery,6.5,2.16
38865,passenger,5,1.8
38866,delivery,6.5,2.16
38867,delivery,6.5,2.16
38868,passenger,5,1.8
38869,passenger,5,1.8
38870,passenger,5,1.8
38871,passenger,5,1.8
38872,passenger,5,1.8
38873,passenger,5,1.8
38874,passenger,5,1.8
38875,delivery,6.5,2.16
38876,delivery,6.5,2.16
38877,passenger,5,1.8
38878,bus,12,2.5
38879,motorcycle,2.2,0.9
38881,moped,2.1,0.8
38882,motorcycle,2.2,0.9
38883,passenger,5,1.8
38886,passenger,5,1.8
38887,bus,12,2.5
38888,delivery,6.5,2.16
38889,motorcycle,2.2,0.9
38890,delivery,6.5,2.16
38891,passenger,5,1.8
38892,passenger,5,1.8
38893,passenger,5,1.8
38894,delivery,6.5,2.16
38895,delivery,6.5,2.16
38896,passenger,5,1.8
38897,delivery,6.5,2.16
38898,delivery,6.5,2.16
38899,delivery,6.5,2.16
38901,motorcycle,2.2,0.9
38903,delivery,6.5,2.16
38904,delivery,6.5,2.16
38906,motorcycle,2.2,0.9
38908,delivery,6.5,2.16
38909,delivery,6.5,2.16
38910,delivery,6.5,2.16
38911,motorcycle,2.2,0.9
38912,delivery,6.5,2.16
38913,motorcycle,2.2,0.9
38914,delivery,6.5,2.16
38918,passenger,5,1.8
38920,motorcycle,2.2,0.9
38921,bus,12,2.5
38925,passenger,5,1.8
38926,bus,12,2.5
38928,delivery,6.5,2.16
38929,motorcycle,2.2,0.9
38930,passenger,5,1.8
38931,passenger,5,1.8
38932,delivery,6.5,2.16
38933,delivery,6.5,2.16
38934,delivery,6.5,2.16
38935,delivery,6.5,2.16
38936,passenger,5,1.8
38937,moped,2.1,0.8
38938,delivery,6.5,2.16
38939,motorcycle,2.2,0.9
38940,passenger,5,1.8
38941,moped,2.1,0.8
38942,passenger,5,1.8
38943,passenger,5,1.8
38944,bus,12,2.5
38945,passenger,5,1.8
38946,motorcycle,2.2,0.9
38947,delivery,6.5,2.16
38948,passenger,5,1.8
38949,passenger,5,1.8
38950,motorcycle,2.2,0.9
38951,passenger,5,1.8
38952,motorcycle,2.2,0.9
38953,moped,2.1,0.8
38954,passenger,5,1.8
38955,passenger,5,1.8
38956,delivery,6.5,2.16
38957,delivery,6.5,2.16
38958,passenger,5,1.8
38959,delivery,6.5,2.16
38960,delivery,6.5,2.16
38961,delivery,6.5,2.16
38962,passenger,5,1.8
38963,motorcycle,2.2,0.9
38964,motorcycle,2.2,0.9
38965,delivery,6.5,2.16
38966,delivery,6.5,2.16
38967,delivery,6.5,2.16
38968,delivery,6.5,2.16
38970,delivery,6.5,2.16
38971,passenger,5,1.8
38972,passenger,5,1.8
38973,motorcycle,2.2,0.9
38974,passenger,5,1.8
38975,moped,2.1,0.8
38976,bus,12,2.5
38977,motorcycle,2.2,0.9
38978,passenger,5,1.8
38979,delivery,6.5,2.16
38980,motorcycle,2.2,0.9
38981,delivery,6.5,2.16
38982,passenger,5,1.8
38983,passenger,5,1.8
38984,passenger,5,1.8
38985,passenger,5,1.8
38986,delivery,6.5,2.16
38987,passenger,5,1.8
38988,delivery,6.5,2.16
38989,moped,2.1,0.8
38990,moped,2.1,0.8
38991,passenger,5,1.8
38992,motorcycle,2.2,0.9
38993,delivery,6.5,2.16
38994,delivery,6.5,2.16
38995,delivery,6.5,2.16
38996,bus,12,2.5
38997,delivery,6.5,2.16
38998,delivery,6.5,2.16
38999,motorcycle,2.2,0.9
39000,delivery,6.5,2.16
39002,passenger,5,1.8
39003,delivery,6.5,2.16
39004,moped,2.1,0.8
39005,passenger,5,1.8
39006,passenger,5,1.8
39007,motorcycle,2.2,0.9
39008,passenger,5,1.8
39009,delivery,6.5,2.16
39010,passenger,5,1.8
39011,delivery,6.5,2.16
39012,passenger,5,1.8
39013,motorcycle,2.2,0.9
39014,passenger,5,1.8
39015,delivery,6.5,2.16
39016,motorcycle,2.2,0.9
39017,passenger,5,1.8
39018,delivery,6.5,2.16
39019,passenger,5,1.8
39020,moped,2.1,0.8
39021,passenger,5,1.8
39022,passenger,5,1.8
39023,delivery,6.5,2.16
39024,passenger,5,1.8
39025,delivery,6.5,2.16
39026,passenger,5,1.8
39027,passenger,5,1.8
39028,delivery,6.5,2.16
39029,moped,2.1,0.8
39030,passenger,5,1.8
39031,delivery,6.5,2.16
39032,passenger,5,1.8
39033,passenger,5,1.8
39034,motorcycle,2.2,0.9
39035,passenger,5,1.8
39036,passenger,5,1.8
39037,delivery,6.5,2.16
39038,passenger,5,1.8
39039,motorcycle,2.2,0.9
39040,delivery,6.5,2.16
39041,passenger,5,1.8
39043,bus,12,2.5
39044,passenger,5,1.8
39045,passenger,5,1.8
39046,delivery,6.5,2.16
39047,passenger,5,1.8
39048,delivery,6.5,2.16
39049,passenger,5,1.8
39050,moped,2.1,0.8
39051,motorcycle,2.2,0.9
39052,bus,12,2.5
39053,passenger,5,1.8
39054,bus,12,2.5
39056,passenger,5,1.8
39057,passenger,5,1.8
39059,motorcycle,2.2,0.9
39060,moped,2.1,0.8
39061,passenger,5,1.8
39062,motorcycle,2.2,0.9
39063,delivery,6.5,2.16
39064,moped,2.1,0.8
39065,passenger,5,1.8
39066,passenger,5,1.8
39067,moped,2.1,0.8
39068,delivery,6.5,2.16
39069,passenger,5,1.8
39070,passenger,5,1.8
39071,motorcycle,2.2,0.9
39072,delivery,6.5,2.16
39073,passenger,5,1.8
39074,delivery,6.5,2.16
39075,moped,2.1,0.8
39076,moped,2.1,0.8
39077,moped,2.1,0.8
39078,passenger,5,1.8
39079,passenger,5,1.8
39080,delivery,6.5,2.16
39081,moped,2.1,0.8
39082,bus,12,2.5
39083,motorcycle,2.2,0.9
39084,passenger,5,1.8
39085,delivery,6.5,2.16
39086,bus,12,2.5
39089,delivery,6.5,2.16
39091,delivery,6.5,2.16
39092,motorcycle,2.2,0.9
39093,passenger,5,1.8
39094,passenger,5,1.8
39095,motorcycle,2.2,0.9
39096,passenger,5,1.8
39097,delivery,6.5,2.16
39098,motorcycle,2.2,0.9
39099,delivery,6.5,2.16
39100,motorcycle,2.2,0.9
39101,delivery,6.5,2.16
39102,motorcycle,2.2,0.9
39103,passenger,5,1.8
39104,delivery,6.5,2.16
39105,motorcycle,2.2,0.9
39106,bus,12,2.5
39107,delivery,6.5,2.16
39108,moped,2.1,0.8
39109,motorcycle,2.2,0.9
39110,delivery,6.5,2.16
39111,passenger,5,1.8
39113,delivery,6.5,2.16
39114,moped,2.1,0.8
39115,delivery,6.5,2.16
39116,passenger,5,1.8
39117,moped,2.1,0.8
39118,moped,2.1,0.8
39119,delivery,6.5,2.16
39120,bus,12,2.5
39121,delivery,6.5,2.16
39122,passenger,5,1.8
39123,passenger,5,1.8
39124,passenger,5,1.8
39125,motorcycle,2.2,0.9
39126,motorcycle,2.2,0.9
39127,delivery,6.5,2.16
39128,passenger,5,1.8
39129,delivery,6.5,2.16
39130,passenger,5,1.8
39131,bus,12,2.5
39132,delivery,6.5,2.16
39133,passenger,5,1.8
39134,delivery,6.5,2.16
39135,passenger,5,1.8
39136,bus,12,2.5
39137,delivery,6.5,2.16
39138,passenger,5,1.8
39139,delivery,6.5,2.16
39140,motorcycle,2.2,0.9
39141,moped,2.1,0.8
39142,delivery,6.5,2.16
39143,passenger,5,1.8
39144,moped,2.1,0.8
39145,delivery,6.5,2.16
39146,passenger,5,1.8
39147,delivery,6.5,2.16
39148,delivery,6.5,2.16
39149,delivery,6.5,2.16
39150,bus,12,2.5
39151,delivery,6.5,2.16
39152,delivery,6.5,2.16
39153,delivery,6.5,2.16
39154,passenger,5,1.8
39155,delivery,6.5,2.16
39156,delivery,6.5,2.16
39157,passenger,5,1.8
39158,motorcycle,2.2,0.9
39159,delivery,6.5,2.16
39160,delivery,6.5,2.16
39161,motorcycle,2.2,0.9
39162,delivery,6.5,2.16
39163,motorcycle,2.2,0.9
39164,passenger,5,1.8
39165,delivery,6.5,2.16
39166,delivery,6.5,2.16
39167,delivery,6.5,2.16
39168,delivery,6.5,2.16
39169,delivery,6.5,2.16
39170,delivery,6.5,2.16
39171,passenger,5,1.8
39172,bus,12,2.5
39173,delivery,6.5,2.16
39174,delivery,6.5,2.16
39175,passenger,5,1.8
39176,passenger,5,1.8
39177,passenger,5,1.8
39178,passenger,5,1.8
39179,motorcycle,2.2,0.9
39180,passenger,5,1.8
39181,delivery,6.5,2.16
39182,passenger,5,1.8
39183,delivery,6.5,2.16
39184,moped,2.1,0.8
39185,delivery,6.5,2.16
39186,passenger,5,1.8
39187,passenger,5,1.8
39188,delivery,6.5,2.16
39189,passenger,5,1.8
39190,delivery,6.5,2.16
39191,passenger,5,1.8
39192,delivery,6.5,2.16
39193,passenger,5,1.8
39194,delivery,6.5,2.16
39195,delivery,6.5,2.16
39196,passenger,5,1.8
39197,bus,12,2.5
39198,delivery,6.5,2.16
39199,passenger,5,1.8
39200,delivery,6.5,2.16
39201,passenger,5,1.8
39202,passenger,5,1.8
39203,moped,2.1,0.8
39205,delivery,6.5,2.16
39206,delivery,6.5,2.16
39207,delivery,6.5,2.16
39208,delivery,6.5,2.16
39209,passenger,5,1.8
39211,passenger,5,1.8
39212,motorcycle,2.2,0.9
39213,delivery,6.5,2.16
39214,delivery,6.5,2.16
39215,delivery,6.5,2.16
39216,passenger,5,1.8
39218,moped,2.1,0.8
39219,delivery,6.5,2.16
39220,motorcycle,2.2,0.9
39221,delivery,6.5,2.16
39222,moped,2.1,0.8
39223,passenger,5,1.8
39224,passenger,5,1.8
39225,delivery,6.5,2.16
39226,passenger,5,1.8
39227,moped,2.1,0.8
39228,bus,12,2.5
39230,delivery,6.5,2.16
39231,passenger,5,1.8
39232,bus,12,2.5
39233,delivery,6.5,2.16
39234,delivery,6.5,2.16
39237,motorcycle,2.2,0.9
39238,passenger,5,1.8
39239,delivery,6.5,2.16
39240,moped,2.1,0.8
39241,moped,2.1,0.8
39242,passenger,5,1.8
39243,delivery,6.5,2.16
39244,passenger,5,1.8
39245,passenger,5,1.8
39246,motorcycle,2.2,0.9
39247,motorcycle,2.2,0.9
39248,moped,2.1,0.8
39249,delivery,6.5,2.16
39250,passenger,5,1.8
39251,bus,12,2.5
39252,delivery,6.5,2.16
39254,passenger,5,1.8
39255,motorcycle,2.2,0.9
39256,passenger,5,1.8
39258,passenger,5,1.8
39259,delivery,6.5,2.16
39260,passenger,5,1.8
39261,motorcycle,2.2,0.9
39263,passenger,5,1.8
39264,delivery,6.5,2.16
39265,delivery,6.5,2.16
39266,motorcycle,2.2,0.9
39267,passenger,5,1.8
39268,bus,12,2.5
39269,motorcycle,2.2,0.9
39270,delivery,6.5,2.16
39271,delivery,6.5,2.16
39272,delivery,6.5,2.16
39273,passenger,5,1.8
39274,passenger,5,1.8
39275,delivery,6.5,2.16
39276,delivery,6.5,2.16
39277,passenger,5,1.8
39278,passenger,5,1.8
39279,motorcycle,2.2,0.9
39280,passenger,5,1.8
39281,moped,2.1,0.8
39282,passenger,5,1.8
39283,delivery,6.5,2.16
39284,passenger,5,1.8
39285,moped,2.1,0.8
39286,delivery,6.5,2.16
39287,delivery,6.5,2.16
39288,passenger,5,1.8
39289,delivery,6.5,2.16
39290,passenger,5,1.8
39291,passenger,5,1.8
39292,delivery,6.5,2.16
39293,moped,2.1,0.8
39294,motorcycle,2.2,0.9
39295,passenger,5,1.8
39297,passenger,5,1.8
39298,passenger,5,1.8
39299,passenger,5,1.8
39300,delivery,6.5,2.16
39301,passenger,5,1.8
39302,passenger,5,1.8
39303,passenger,5,1.8
39304,passenger,5,1.8
39305,passenger,5,1.8
39306,passenger,5,1.8
39307,delivery,6.5,2.16
39308,delivery,6.5,2.16
39309,motorcycle,2.2,0.9
39310,bus,12,2.5
39312,passenger,5,1.8
39313,passenger,5,1.8
39314,delivery,6.5,2.16
39315,passenger,5,1.8
39316,delivery,6.5,2.16
39317,moped,2.1,0.8
39318,passenger,5,1.8
39319,motorcycle,2.2,0.9
39320,moped,2.1,0.8
39321,delivery,6.5,2.16
39322,delivery,6.5,2.16
39323,delivery,6.5,2.16
39324,passenger,5,1.8
39325,delivery,6.5,2.16
39327,bus,12,2.5
39329,passenger,5,1.8
39331,motorcycle,2.2,0.9
39332,passenger,5,1.8
39333,bus,12,2.5
39334,passenger,5,1.8
39335,motorcycle,2.2,0.9
39337,passenger,5,1.8
39338,delivery,6.5,2.16
39339,delivery,6.5,2.16
39340,passenger,5,1.8
39341,delivery,6.5,2.16
39342,passenger,5,1.8
39343,moped,2.1,0.8
39344,moped,2.1,0.8
39345,motorcycle,2.2,0.9
39346,motorcycle,2.2,0.9
39347,passenger,5,1.8
39348,passenger,5,1.8
39350,delivery,6.5,2.16
39351,passenger,5,1.8
39352,passenger,5,1.8
39353,bus,12,2.5
39354,delivery,6.5,2.16
39355,delivery,6.5,2.16
39356,passenger,5,1.8
39357,passenger,5,1.8
39358,passenger,5,1.8
39359,motorcycle,2.2,0.9
39360,passenger,5,1.8
39361,passenger,5,1.8
39362,moped,2.1,0.8
39363,delivery,6.5,2.16
39364,passenger,5,1.8
39365,moped,2.1,0.8
39366,passenger,5,1.8
39367,passenger,5,1.8
39369,motorcycle,2.2,0.9
39370,moped,2.1,0.8
39371,passenger,5,1.8
39372,delivery,6.5,2.16
39373,passenger,5,1.8
39374,passenger,5,1.8
39375,passenger,5,1.8
39376,passenger,5,1.8
39377,passenger,5,1.8
39378,passenger,5,1.8
39379,delivery,6.5,2.16
39380,delivery,6.5,2.16
39381,passenger,5,1.8
39382,delivery,6.5,2.16
39383,moped,2.1,0.8
39384,passenger,5,1.8
39385,passenger,5,1.8
39386,delivery,6.5,2.16
39387,delivery,6.5,2.16
39389,bus,12,2.5
39390,passenger,5,1.8
39391,passenger,5,1.8
39392,passenger,5,1.8
39394,passenger,5,1.8
39396,delivery,6.5,2.16
39397,passenger,5,1.8
39398,passenger,5,1.8
39399,delivery,6.5,2.16
39400,passenger,5,1.8
39401,delivery,6.5,2.16
39402,passenger,5,1.8
39403,delivery,6.5,2.16
39404,passenger,5,1.8
39405,passenger,5,1.8
39406,passenger,5,1.8
39407,delivery,6.5,2.16
39408,delivery,6.5,2.16
39409,delivery,6.5,2.16
39410,delivery,6.5,2.16
39411,passenger,5,1.8
39412,passenger,5,1.8
39413,delivery,6.5,2.16
39414,motorcycle,2.2,0.9
39415,delivery,6.5,2.16
39416,passenger,5,1.8
39417,passenger,5,1.8
39418,passenger,5,1.8
39419,passenger,5,1.8
39420,delivery,6.5,2.16
39421,passenger,5,1.8
39422,delivery,6.5,2.16
39423,passenger,5,1.8
39424,passenger,5,1.8
39425,motorcycle,2.2,0.9
39426,motorcycle,2.2,0.9
39427,delivery,6.5,2.16
39428,delivery,6.5,2.16
39429,passenger,5,1.8
39430,passenger,5,1.8
39431,passenger,5,1.8
39432,passenger,5,1.8
39433,passenger,5,1.8
39434,motorcycle,2.2,0.9
39435,passenger,5,1.8
39436,passenger,5,1.8
39437,passenger,5,1.8
39438,passenger,5,1.8
39439,moped,2.1,0.8
39440,motorcycle,2.2,0.9
39441,delivery,6.5,2.16
39442,passenger,5,1.8
39443,motorcycle,2.2,0.9
39444,delivery,6.5,2.16
39445,passenger,5,1.8
39446,passenger,5,1.8
39447,passenger,5,1.8
39448,delivery,6.5,2.16
39449,delivery,6.5,2.16
39451,motorcycle,2.2,0.9
39452,delivery,6.5,2.16
39453,passenger,5,1.8
39454,delivery,6.5,2.16
39455,delivery,6.5,2.16
39456,bus,12,2.5
39457,delivery,6.5,2.16
39458,delivery,6.5,2.16
39459,passenger,5,1.8
39460,delivery,6.5,2.16
39461,motorcycle,2.2,0.9
39462,passenger,5,1.8
39463,passenger,5,1.8
39464,moped,2.1,0.8
39465,passenger,5,1.8
39467,moped,2.1,0.8
39468,passenger,5,1.8
39469,delivery,6.5,2.16
39470,delivery,6.5,2.16
39471,delivery,6.5,2.16
39472,passenger,5,1.8
39473,delivery,6.5,2.16
39474,passenger,5,1.8
39475,delivery,6.5,2.16
39476,motorcycle,2.2,0.9
39477,delivery,6.5,2.16
39478,delivery,6.5,2.16
39479,moped,2.1,0.8
39480,delivery,6.5,2.16
39481,delivery,6.5,2.16
39482,passenger,5,1.8
39483,delivery,6.5,2.16
39484,delivery,6.5,2.16
39486,bus,12,2.5
39487,passenger,5,1.8
39489,delivery,6.5,2.16
39490,delivery,6.5,2.16
39491,delivery,6.5,2.16
39492,bus,12,2.5
39493,passenger,5,1.8
39495,passenger,5,1.8
39496,passenger,5,1.8
39498,motorcycle,2.2,0.9
39499,moped,2.1,0.8
39500,passenger,5,1.8
39501,delivery,6.5,2.16
39502,motorcycle,2.2,0.9
39503,passenger,5,1.8
39504,delivery,6.5,2.16
39505,delivery,6.5,2.16
39506,delivery,6.5,2.16
39507,moped,2.1,0.8
39509,passenger,5,1.8
39510,motorcycle,2.2,0.9
39511,passenger,5,1.8
39512,moped,2.1,0.8
39513,motorcycle,2.2,0.9
39514,delivery,6.5,2.16
39515,moped,2.1,0.8
39516,moped,2.1,0.8
39517,bus,12,2.5
39518,passenger,5,1.8
39519,passenger,5,1.8
39520,passenger,5,1.8
39521,passenger,5,1.8
39522,delivery,6.5,2.16
39523,delivery,6.5,2.16
39524,motorcycle,2.2,0.9
39525,passenger,5,1.8
39526,moped,2.1,0.8
39527,passenger,5,1.8
39528,delivery,6.5,2.16
39529,passenger,5,1.8
39530,bus,12,2.5
39532,delivery,6.5,2.16
39534,bus,12,2.5
39535,passenger,5,1.8
39536,passenger,5,1.8
39537,motorcycle,2.2,0.9
39538,passenger,5,1.8
39539,delivery,6.5,2.16
39540,delivery,6.5,2.16
39541,delivery,6.5,2.16
39542,moped,2.1,0.8
39543,bus,12,2.5
39544,bus,12,2.5
39545,passenger,5,1.8
39546,delivery,6.5,2.16
39548,passenger,5,1.8
39549,motorcycle,2.2,0.9
39550,delivery,6.5,2.16
39551,delivery,6.5,2.16
