,vehicle_id,shape_collider
95935255,61987,motorcycle
95940052,61988,delivery
95940053,61989,delivery
95943048,61990,passenger
95943049,61991,passenger
95943648,61993,moped
95944843,61994,moped
95944844,61995,motorcycle
95944845,61996,motorcycle
95946042,61997,delivery
95947840,61999,passenger
95956237,62001,bus
95958636,62002,passenger
95960433,62003,delivery
95960434,62004,delivery
95967631,62005,delivery
95967632,62006,delivery
95976029,62007,passenger
95976030,62008,passenger
95982627,62009,delivery
95982628,62010,motorcycle
95985623,62011,delivery
95985624,62012,bus
95986823,62014,motorcycle
96001820,62015,delivery
96001821,62016,moped
96003616,62017,passenger
96003617,62018,motorcycle
96014414,62019,bus
96014415,62020,passenger
96015612,62021,delivery
96015613,62022,delivery
96017408,62023,delivery
96018008,62025,passenger
96021005,62026,passenger
96021006,62027,passenger
96025806,62028,passenger
96028203,62029,motorcycle
96028204,62030,delivery
96039001,62031,passenger
96039002,62032,motorcycle
96046799,62033,delivery
96047998,62035,motorcycle
96056998,62036,passenger
96058796,62038,motorcycle
96059992,62040,moped
96060590,62041,moped
96060591,62042,moped
96061191,62043,bus
96061789,62044,motorcycle
96062388,62046,passenger
96063587,62047,motorcycle
96067784,62048,passenger
96067785,62049,delivery
96068385,62050,passenger
96069579,62051,passenger
96069580,62052,delivery
96070178,62053,moped
96070179,62054,delivery
96071378,62056,delivery
96073175,62057,passenger
96073176,62058,passenger
96074973,62059,motorcycle
96074974,62060,delivery
96089973,62061,delivery
96099570,62062,motorcycle
96099571,62063,passenger
96103170,62064,motorcycle
96104367,62065,passenger
96104368,62066,motorcycle
96108565,62067,delivery
96108566,62068,motorcycle
96123563,62069,delivery
96124761,62071,passenger
96125956,62073,delivery
96125957,62074,delivery
96125958,62075,delivery
96132555,62076,passenger
96133754,62078,passenger
96136151,62079,passenger
96136152,62080,passenger
96137951,62081,delivery
96142751,62082,delivery
96145748,62083,motorcycle
96145749,62084,moped
96146946,62085,passenger
96146947,62086,moped
96151144,62087,delivery
96151145,62088,delivery
96161344,62089,passenger
96163741,62090,delivery
96163742,62091,passenger
96165539,62092,passenger
96165540,62093,passenger
96167937,62094,moped
96167938,62095,delivery
96173334,62096,passenger
96173335,62097,passenger
96174530,62099,passenger
96174531,62100,delivery
96175131,62101,passenger
96179928,62102,delivery
96179929,62103,passenger
96182926,62104,moped
96182927,62105,passenger
96185924,62106,passenger
96185925,62107,delivery
96196718,62110,passenger
96196719,62111,passenger
96198514,62112,passenger
96197916,62113,delivery
96199115,62114,delivery
96200914,62115,moped
96206311,62116,delivery
96206312,62117,passenger
96208709,62118,delivery
96209908,62120,moped
96251305,62121,passenger
96251306,62122,passenger
96254306,62123,passenger
96255506,62124,delivery
96257899,62126,delivery
96257900,62127,passenger
96257901,62128,moped
96259100,62130,delivery
96260899,62131,delivery
96260900,62132,moped
96263300,62133,passenger
96264498,62135,passenger
96265098,62136,delivery
96267495,62137,delivery
96267496,62138,delivery
96269896,62139,passenger
96272893,62140,motorcycle
96272894,62141,passenger
96274691,62143,passenger
96275890,62144,delivery
96280690,62145,motorcycle
96298685,62146,delivery
96298686,62147,passenger
96299285,62148,passenger
96299286,62149,motorcycle
96301083,62150,passenger
96302876,62152,delivery
96304071,62156,moped
96304072,62157,passenger
96304672,62158,bus
96308265,62159,delivery
96308266,62160,passenger
96308267,62161,delivery
96308268,62162,delivery
96311865,62163,passenger
96311866,62164,moped
96319063,62165,motorcycle
96319064,62166,delivery
96321462,62167,delivery
96322061,62168,delivery
96322062,62169,moped
96325059,62170,moped
96325060,62171,motorcycle
96329860,62172,motorcycle
96334057,62173,passenger
96334058,62174,bus
96335255,62175,passenger
96337049,62177,motorcycle
96337643,62178,motorcycle
96337644,62179,moped
96337645,62180,passenger
96337646,62181,delivery
96338842,62182,delivery
96338244,62184,delivery
96339443,62185,passenger
96341240,62186,passenger
96341241,62187,delivery
96343038,62189,delivery
96344237,62190,delivery
96346036,62191,delivery
96356836,62192,passenger
96368831,62193,delivery
96368832,62194,passenger
96369431,62195,delivery
96371229,62197,delivery
96377229,62198,motorcycle
96381426,62199,passenger
96381427,62200,motorcycle
96382624,62201,motorcycle
96383224,62202,moped
96385617,62204,passenger
96385618,62205,moped
96385619,62206,passenger
96386219,62207,motorcycle
96400616,62208,bus
96400617,62209,motorcycle
96403016,62210,moped
96418613,62211,passenger
96418614,62212,motorcycle
96452814,62213,delivery
96460614,62214,delivery
96465414,62215,passenger
96469611,62217,delivery
96470810,62218,passenger
96473209,62219,passenger
96476207,62221,motorcycle
96478007,62222,delivery
96481006,62223,motorcycle
96482206,62224,delivery
96484006,62225,moped
96491806,62226,delivery
96496603,62227,moped
96499000,62230,moped
96507997,62231,passenger
96510394,62234,delivery
96524194,62235,bus
96530791,62236,motorcycle
96530792,62237,passenger
96534392,62238,delivery
96536788,62239,motorcycle
96536789,62240,motorcycle
96536790,62241,passenger
96537987,62242,delivery
96537988,62243,passenger
96548184,62244,delivery
96548185,62245,delivery
96549384,62247,passenger
96552984,62248,passenger
96554180,62249,delivery
96554181,62250,passenger
96555380,62252,motorcycle
96557180,62253,motorcycle
96558980,62254,bus
96562580,62255,passenger
96563780,62256,delivery
96564980,62257,passenger
96565580,62258,motorcycle
96567380,62259,motorcycle
96567979,62260,moped
96568578,62261,delivery
96569777,62263,passenger
96573376,62264,passenger
96573377,62265,moped
96575176,62266,delivery
96575775,62267,passenger
96576374,62269,passenger
96576974,62270,delivery
96578174,62271,passenger
96580574,62272,delivery
96581773,62273,delivery
96581774,62274,passenger
96584173,62275,delivery
96584174,62276,passenger
96584773,62277,passenger
96586571,62279,delivery
96587171,62280,moped
96588971,62281,delivery
96596164,62283,passenger
96596165,62284,passenger
96596166,62285,delivery
96597953,62286,passenger
96597359,62287,delivery
96597955,62288,delivery
96597956,62289,delivery
96598554,62292,passenger
96599153,62293,passenger
96599753,62294,delivery
96605748,62295,passenger
96605749,62296,delivery
96606348,62298,passenger
96607547,62299,passenger
96608744,62300,bus
96609343,62301,delivery
96611740,62304,delivery
96618337,62305,passenger
96618338,62306,motorcycle
96619535,62307,delivery
96619536,62308,delivery
96621933,62309,moped
96621934,62310,bus
96625531,62311,delivery
96625532,62312,passenger
96678929,62313,motorcycle
96678930,62314,passenger
96688529,62315,motorcycle
96701126,62316,passenger
96701127,62317,delivery
96704122,62318,passenger
96705317,62322,motorcycle
96705916,62324,passenger
96708313,62326,motorcycle
96720310,62327,passenger
96720311,62328,bus
96721508,62329,delivery
96721509,62330,delivery
96725706,62331,delivery
96725707,62332,passenger
96726305,62333,passenger
96726904,62334,passenger
96726905,62335,passenger
96744303,62336,passenger
96744304,62337,moped
96746099,62338,passenger
96745500,62339,delivery
96745501,62340,passenger
96754496,62341,passenger
96754497,62342,passenger
96755094,62343,motorcycle
96755095,62344,delivery
96756293,62345,motorcycle
96755694,62346,motorcycle
96757491,62347,delivery
96758690,62349,motorcycle
96765290,62350,delivery
96768288,62351,passenger
96768887,62352,moped
96768888,62353,moped
96770087,62354,delivery
96772487,62355,delivery
96780887,62356,passenger
96783887,62357,delivery
96792880,62358,motorcycle
96792881,62359,delivery
96792882,62360,delivery
96792883,62361,motorcycle
96799483,62362,passenger
96801880,62363,passenger
96801881,62364,delivery
96803678,62365,delivery
96803679,62366,moped
96804279,62367,passenger
96809078,62368,passenger
96809079,62369,delivery
96811476,62370,motorcycle
96811477,62371,delivery
96812672,62372,passenger
96812673,62373,motorcycle
96813272,62374,motorcycle
96813273,62375,moped
96815668,62376,passenger
96815669,62377,passenger
96815670,62378,delivery
96827667,62379,moped
96827668,62380,bus
96852265,62381,motorcycle
96852266,62382,delivery
96857063,62383,delivery
96857064,62384,delivery
96870261,62385,delivery
96871454,62387,motorcycle
96871455,62388,delivery
96872053,62389,delivery
96872054,62390,passenger
96872055,62391,passenger
96873852,62392,delivery
96873853,62393,motorcycle
96885852,62394,passenger
96885853,62395,passenger
96888250,62396,passenger
96889449,62398,bus
96893649,62399,delivery
96894849,62400,delivery
96902648,62401,delivery
96905048,62402,delivery
96908648,62403,bus
96909847,62404,passenger
96909848,62405,delivery
96912247,62406,passenger
96912248,62407,delivery
96914643,62408,bus
96914644,62409,moped
96915241,62411,passenger
96915242,62412,delivery
96916439,62415,moped
96917038,62416,delivery
96917637,62417,delivery
96917638,62418,passenger
96924235,62419,delivery
96924236,62420,motorcycle
96933233,62421,moped
96933234,62422,moped
96935031,62423,passenger
96935032,62424,delivery
96941029,62425,moped
96941030,62426,motorcycle
96942230,62427,delivery
96943427,62428,passenger
96943428,62429,moped
96945823,62430,passenger
96945824,62431,passenger
96946423,62433,delivery
96947622,62434,delivery
96955422,62435,delivery
96959619,62436,delivery
96959620,62437,delivery
96965019,62438,motorcycle
96968012,62441,delivery
96968013,62442,moped
96970410,62443,passenger
96970411,62444,passenger
96978208,62445,delivery
96978209,62446,motorcycle
96981206,62447,passenger
96982405,62449,passenger
96983602,62450,delivery
96983603,62451,passenger
96984800,62452,delivery
96984801,62453,passenger
96992598,62454,moped
96992599,62455,passenger
96993799,62456,delivery
96997396,62457,delivery
96997397,62458,passenger
97006994,62459,motorcycle
97006995,62460,passenger
97020792,62461,bus
97020793,62462,moped
97021990,62463,delivery
97023189,62465,delivery
97025586,62466,motorcycle
97025587,62467,delivery
97033382,62468,motorcycle
97033383,62469,moped
97033982,62470,delivery
97033983,62471,motorcycle
97038180,62472,delivery
97038181,62473,delivery
97039978,62474,motorcycle
97039979,62475,moped
97042376,62476,passenger
97042377,62477,passenger
97045372,62478,delivery
97045373,62479,passenger
97045972,62480,passenger
97047171,62482,passenger
97050168,62483,delivery
97050169,62484,moped
97051366,62485,passenger
97051367,62486,bus
97055564,62487,passenger
97055565,62488,motorcycle
97058558,62489,motorcycle
97058559,62491,passenger
97059752,62493,bus
97059753,62494,motorcycle
97059754,62495,delivery
97060352,62496,motorcycle
97060951,62497,delivery
97060952,62498,motorcycle
97063350,62499,bus
97063351,62500,passenger
97066348,62501,passenger
97066349,62502,bus
97068146,62503,delivery
97068147,62504,moped
97074142,62505,delivery
97074143,62506,motorcycle
97074144,62507,motorcycle
97075342,62508,bus
97075942,62509,passenger
97077141,62510,passenger
97079538,62511,passenger
97079539,62512,passenger
97080736,62513,delivery
97080737,62514,motorcycle
97083730,62517,passenger
97083731,62518,motorcycle
97084930,62519,motorcycle
97085530,62520,passenger
97087329,62521,passenger
97093927,62522,delivery
97094526,62523,passenger
97094527,62524,passenger
97096324,62525,moped
97096325,62526,passenger
97098722,62527,delivery
97098723,62528,motorcycle
97101120,62529,delivery
97101121,62530,moped
97108318,62531,delivery
97108319,62532,motorcycle
97110116,62533,passenger
97110117,62534,delivery
97111310,62535,delivery
97111311,62536,delivery
97111312,62537,motorcycle
97111313,62538,delivery
97119110,62539,moped
97120309,62541,motorcycle
97131106,62542,passenger
97131107,62543,passenger
97137107,62544,delivery
97138904,62545,delivery
97138905,62546,delivery
97147305,62547,delivery
97147905,62548,delivery
97155705,62549,bus
97158702,62550,passenger
97158703,62551,passenger
97163500,62552,moped
97163501,62553,delivery
97181498,62554,bus
97181499,62555,motorcycle
97189896,62556,passenger
97189897,62557,passenger
97192894,62558,delivery
97192895,62559,delivery
97201292,62560,passenger
97201293,62561,passenger
97207290,62562,moped
97207291,62563,motorcycle
97208488,62564,bus
97208489,62565,moped
97218086,62566,passenger
97218087,62567,delivery
97227684,62568,delivery
97227685,62569,delivery
97229484,62570,delivery
97238481,62571,delivery
97238482,62572,delivery
97255879,62573,passenger
97255880,62574,passenger
97258279,62575,delivery
97266079,62576,passenger
97270279,62577,delivery
97272076,62578,delivery
97272077,62579,passenger
97279275,62580,passenger
97279875,62581,passenger
97289472,62582,delivery
97290671,62584,motorcycle
97294268,62585,delivery
97294269,62586,passenger
97306868,62587,passenger
97308065,62588,delivery
97309262,62590,delivery
97309263,62591,passenger
97314656,62595,delivery
97315854,62596,bus
97316454,62597,moped
97321851,62598,moped
97321852,62599,motorcycle
